1536819010,View listing,797000,1,187,83325,0,101204
1536819010,View listing,828000,1,185,83249,0,97322
1536819011,Get links,93000,46000,135,332,0,0
1536819011,Get links redirect,922000,1,135,83094,0,87222
1536819012,View listing,984000,1,187,80063,0,78657
1536819013,View listing,1109000,1,184,80868,0,70516
1536819014,View listing,1094000,1,187,81470,0,72033
1536819016,View listing,969000,1,186,80152,0,79965
1536819017,View listing,984000,1,187,79436,0,78019
1536819018,View listing,1047000,1,186,82163,0,75930
1536819019,View listing,1016000,1,184,82480,0,78557
1536819020,View listing,984000,1,188,81760,0,80381
1536819021,View listing,1031000,1,187,83455,0,78359
1536819022,View listing,1031000,1,189,82721,0,77648
1536819023,View listing,1125000,1,188,82999,0,71407
1536819024,View listing,969000,1,188,82466,0,82353
1536819025,View listing,1031000,1,187,82415,0,77352
1536819026,View listing,1063000,1,190,80490,0,73212
1536819027,View listing,969000,1,188,80249,0,80066
1536819028,View listing,1000000,1,185,82896,0,80230
1536819029,View listing,968000,1,187,80476,0,80382
1536819030,View listing,969000,1,188,80397,0,80217
1536819031,View listing,1438000,1,183,82771,0,55705
1536819032,View listing,968000,1,186,80389,0,80293
1536819033,View listing,3891000,1,189,83121,0,20677
1536819037,View listing,1297000,1,188,82706,0,61712
1536819038,View listing,1031000,1,190,82660,0,77589
1536819039,View listing,1047000,1,190,81331,0,75134
1536819040,View listing,1125000,1,186,81662,0,70220
1536819042,View listing,1125000,1,179,82895,0,71315
1536819043,View listing,938000,1,186,82970,0,85613
1536819044,View listing,1000000,1,190,82182,0,79516
1536819045,Get links,296000,171000,125,134,0,0
1536819045,Get links redirect,250000,157000,133,330,0,0
1536819045,Get links redirect,657000,1,133,93788,0,138674
1536819046,View listing,1250000,1,180,90090,0,69936
1536819047,View listing,953000,1,186,87852,0,89381
1536819048,View listing,1047000,1,187,88271,0,81758
1536819049,View listing,953000,1,186,85962,0,87399
1536819050,View listing,922000,1,188,88550,0,93144
1536819051,View listing,843000,1,181,85386,0,98120
1536819052,View listing,969000,1,189,87382,0,87422
1536819053,View listing,922000,1,189,87730,0,92255
1536819054,View listing,891000,1,186,88134,0,95919
1536819055,View listing,906000,1,185,85712,0,91656
1536819055,View listing,860000,1,185,88378,0,99660
1536819056,View listing,828000,1,185,87661,0,102646
1536819057,View listing,1000000,1,186,85603,0,82933
1536819058,View listing,906000,1,189,86003,0,91980
1536819059,View listing,1031000,1,181,87191,0,81978
1536819060,View listing,1078000,1,188,85372,0,76717
1536819061,View listing,969000,1,189,86765,0,86784
1536819062,View listing,1094000,1,188,87950,0,77952
1536819063,View listing,922000,1,188,86144,0,90534
1536819064,View listing,1141000,1,190,88054,0,74832
1536819065,View listing,1047000,1,190,85993,0,79582
1536819066,View listing,1031000,1,188,85876,0,80704
1536819067,View listing,969000,1,190,85999,0,85994
1536819068,View listing,859000,1,183,87910,0,99231
1536819069,View listing,1094000,1,187,88664,0,78605
1536819070,View listing,1312000,1,189,86533,0,63919
1536819072,View listing,1032000,1,185,85754,0,80507
1536819073,View listing,1015000,1,190,85974,0,82071
1536819074,Get links,344000,235000,114,123,0,0
1536819074,Get links redirect,109000,47000,122,319,0,0
1536819074,Get links redirect,860000,1,122,95987,0,108510
1536819075,View listing,1140000,1,183,83662,0,71054
1536819076,View listing,1016000,1,182,82748,0,78827
1536819077,View listing,1063000,1,184,84985,0,77446
1536819078,View listing,1203000,1,181,83652,0,67325
1536819079,View listing,1093000,1,181,83073,0,73571
1536819080,View listing,1000000,1,189,84189,0,81531
1536819081,View listing,1094000,1,184,85616,0,75829
1536819083,View listing,1328000,1,188,84082,0,61311
1536819084,View listing,1032000,1,185,82762,0,77620
1536819085,View listing,1109000,1,187,86333,0,75449
1536819086,View listing,953000,1,185,86769,0,88257
1536819087,View listing,953000,1,187,84153,0,85512
1536819088,View listing,922000,1,183,84801,0,89091
1536819089,View listing,1063000,1,188,81862,0,74507
1536819090,View listing,1046000,1,187,84512,0,78253
1536819091,View listing,1047000,1,188,84152,0,77834
1536819092,View listing,1094000,1,185,85720,0,75924
1536819093,View listing,906000,1,186,85513,0,91450
1536819094,View listing,969000,1,186,80040,0,79855
1536819095,View listing,891000,1,189,80155,0,86975
1536819096,View listing,1156000,1,183,85126,0,71338
1536819097,View listing,984000,1,186,82727,0,81369
1536819098,View listing,1078000,1,190,86413,0,77692
1536819099,View listing,954000,1,188,82398,0,83583
1536819100,View listing,1031000,1,186,83066,0,77988
1536819101,View listing,953000,1,188,84248,0,85612
1536819102,View listing,984000,1,186,82987,0,81634
1536819103,View listing,1063000,1,190,83260,0,75825
1536819104,View listing,1000000,1,179,84682,0,82022
1536819105,View listing,1047000,1,192,82711,0,76457
1536819106,View listing,1093000,1,192,84950,0,75290
1536819107,View listing,1016000,1,191,85547,0,81582
1536819108,Get links,281000,156000,125,134,0,0
1536819109,Get links redirect,94000,63000,133,193,0,0
1536819109,Get links redirect,625000,1,133,84401,0,130755
1536819109,View listing,969000,1,185,86539,0,86552
1536819110,View listing,922000,1,187,84338,0,88577
1536819111,View listing,1031000,1,184,84067,0,78949
1536819112,View listing,922000,1,182,83528,0,87699
1536819113,View listing,985000,1,185,83118,0,81673
1536819114,View listing,953000,1,183,83755,0,85084
1536819115,View listing,875000,1,189,86271,0,95542
1536819116,View listing,922000,1,188,85395,0,89723
1536819117,View listing,890000,1,188,85963,0,93586
1536819118,View listing,954000,1,188,84093,0,85349
1536819119,View listing,906000,1,187,83936,0,89698
1536819120,View listing,844000,1,184,85550,0,98199
1536819120,View listing,875000,1,187,84097,0,93058
1536819121,View listing,984000,1,190,84121,0,82775
1536819122,View listing,937000,1,186,83948,0,86742
1536819123,View listing,985000,1,186,83881,0,82447
1536819124,View listing,937000,1,186,83800,0,86583
1536819125,View listing,938000,1,181,86702,0,89586
1536819126,View listing,890000,1,201,86401,0,94078
1536819127,View listing,907000,1,189,84368,0,90074
1536819128,View listing,984000,1,188,85923,0,84606
1536819129,View listing,922000,1,187,84165,0,88388
1536819130,View listing,890000,1,194,83589,0,90920
1536819131,View listing,890000,1,187,82302,0,89473
1536819132,View listing,891000,1,187,83544,0,90767
1536819133,View listing,984000,1,183,85913,0,84595
1536819133,View listing,860000,1,187,80031,0,89954
1536819134,View listing,875000,1,189,86498,0,95802
1536819135,View listing,765000,1,193,85839,0,108716
1536819136,View listing,860000,1,195,84541,0,95198
1536819137,View listing,828000,1,195,83978,0,98196
1536819138,Get links,312000,187000,114,123,0,0
1536819138,Get links redirect,32000,1,122,182,0,0
1536819138,Get links redirect,625000,1,122,76563,0,118232
1536819139,View listing,968000,1,181,80897,0,80825
1536819140,View listing,969000,1,183,79206,0,78994
1536819141,View listing,922000,1,182,78942,0,82736
1536819142,View listing,891000,1,183,80498,0,87360
1536819142,View listing,1000000,1,189,76481,0,73821
1536819143,View listing,875000,1,189,76686,0,84601
1536819144,View listing,922000,1,188,79666,0,83521
1536819145,View listing,844000,1,189,79274,0,90774
1536819146,View listing,891000,1,189,78843,0,85502
1536819147,View listing,828000,1,187,79066,0,92277
1536819148,View listing,875000,1,184,76618,0,84523
1536819149,View listing,906000,1,189,76745,0,81772
1536819150,View listing,859000,1,184,76915,0,86443
1536819150,View listing,797000,1,185,78651,0,95347
1536819151,View listing,891000,1,190,76907,0,83329
1536819152,View listing,953000,1,185,79497,0,80626
1536819153,View listing,937000,1,185,79685,0,82205
1536819154,View listing,829000,1,190,77107,0,89803
1536819155,View listing,921000,1,186,79358,0,83277
1536819156,View listing,891000,1,190,79096,0,85786
1536819157,View listing,859000,1,190,78792,0,88629
1536819157,View listing,938000,1,186,79465,0,81882
1536819158,View listing,906000,1,185,79589,0,84912
1536819159,View listing,813000,1,185,79645,0,94692
1536819160,View listing,875000,1,190,78608,0,86798
1536819161,View listing,875000,1,186,77602,0,85648
1536819162,View listing,906000,1,186,77685,0,82809
1536819163,View listing,922000,1,185,76885,0,80505
1536819164,Get links,297000,172000,115,124,0,0
1536819164,Get links redirect,15000,1,123,183,0,0
1536819164,Get links redirect,625000,1,123,83544,0,129400
1536819165,View listing,875000,1,189,81970,0,90640
1536819166,View listing,875000,1,181,82179,0,90878
1536819166,View listing,953000,1,188,80510,0,81688
1536819167,View listing,954000,1,183,81560,0,82704
1536819168,View listing,1046000,1,186,81828,0,75686
1536819169,View listing,1110000,1,185,83989,0,73268
1536819170,View listing,1000000,1,188,83311,0,80651
1536819171,View listing,1078000,1,183,82784,0,74325
1536819173,View listing,1031000,1,185,82418,0,77359
1536819174,View listing,969000,1,190,82411,0,82302
1536819175,View listing,953000,1,185,83572,0,84902
1536819176,View listing,906000,1,187,82515,0,88140
1536819176,View listing,844000,1,189,81355,0,93239
1536819177,View listing,828000,1,189,81703,0,95461
1536819178,View listing,953000,1,183,81887,0,83134
1536819179,View listing,860000,1,188,81711,0,91919
1536819180,View listing,922000,1,190,81948,0,85995
1536819181,View listing,968000,1,188,83144,0,83144
1536819182,View listing,907000,1,187,84853,0,90620
1536819183,View listing,843000,1,188,82706,0,94953
1536819184,View listing,922000,1,185,83825,0,88030
1536819184,View listing,860000,1,189,82108,0,92381
1536819185,View listing,843000,1,190,81279,0,93260
1536819186,View listing,875000,1,188,80931,0,89451
1536819187,Get links,296000,171000,118,127,0,0
1536819187,Get links redirect,63000,1,126,186,0,0
1536819187,Get links redirect,844000,1,126,79805,0,91389
1536819188,View listing,906000,1,184,79693,0,85022
1536819189,View listing,922000,1,182,80235,0,84133
1536819190,View listing,1047000,1,187,81709,0,75497
1536819191,View listing,1125000,1,185,82272,0,70763
1536819192,View listing,1093000,1,182,83012,0,73512
1536819193,View listing,1063000,1,181,80299,0,73035
1536819194,View listing,1078000,16000,186,81378,0,73020
1536819196,View listing,953000,1,183,82419,0,83690
1536819196,View listing,938000,1,187,81547,0,84098
1536819197,View listing,907000,1,188,82809,0,88362
1536819198,View listing,1000000,1,187,80771,0,78107
1536819199,View listing,1062000,1,187,79849,0,72679
1536819200,View listing,1000000,1,187,79777,0,77113
1536819201,View listing,1000000,1,189,80714,0,78050
1536819202,View listing,906000,1,190,81965,0,87528
1536819203,View listing,907000,1,190,79829,0,85077
1536819204,View listing,938000,1,184,82974,0,85619
1536819205,View listing,922000,1,186,80048,0,83930
1536819206,View listing,984000,1,190,82614,0,81250
1536819207,View listing,891000,1,182,81757,0,88769
1536819208,View listing,1046000,1,190,80725,0,74629
1536819209,View listing,907000,1,188,81694,0,87134
1536819210,View listing,922000,1,183,80067,0,83951
1536819211,View listing,1000000,1,188,82177,0,79513
1536819212,View listing,953000,1,186,80009,0,81159
1536819213,View listing,953000,1,186,81858,0,83099
1536819214,View listing,969000,1,187,81690,0,81554
1536819215,Get links,266000,156000,123,132,0,0
1536819215,Get links redirect,31000,1,131,191,0,0
1536819215,Get links redirect,703000,1,131,74637,0,102359
1536819216,View listing,844000,1,184,79024,0,90469
1536819217,View listing,766000,1,184,76917,0,96930
1536819217,View listing,890000,1,184,77342,0,83903
1536819218,View listing,781000,1,184,79348,0,98180
1536819219,View listing,813000,1,182,76673,0,91025
1536819220,View listing,797000,1,187,78419,0,95043
1536819221,View listing,844000,1,186,78688,0,90071
1536819221,View listing,750000,1,186,76326,0,98210
1536819222,View listing,781000,1,187,78573,0,97188
1536819223,View listing,782000,1,187,79010,0,97624
1536819224,View listing,765000,1,182,75541,0,95257
1536819225,View listing,750000,1,187,78259,0,100786
1536819225,View listing,797000,1,187,78802,0,95529
1536819226,View listing,735000,1,187,77001,0,101133
1536819227,View listing,765000,1,187,76598,0,96640
1536819228,View listing,735000,1,187,76338,0,100229
1536819228,View listing,765000,1,187,78877,0,99619
1536819229,View listing,766000,1,188,77051,0,97104
1536819230,View listing,859000,1,187,78672,0,88479
1536819231,View listing,875000,1,189,78775,0,86979
1536819232,View listing,828000,1,187,79207,0,92438
1536819232,View listing,719000,1,189,76617,0,102849
1536819233,View listing,906000,1,189,79758,0,85088
1536819234,View listing,703000,1,187,77307,0,106170
1536819235,View listing,875000,1,188,76864,0,84794
1536819236,View listing,797000,1,187,78061,0,94594
1536819236,View listing,750000,1,187,78892,0,101632
1536819237,View listing,969000,1,187,77416,0,77138
1536819238,View listing,766000,1,192,77095,0,97161
1536819239,View listing,750000,1,192,78693,0,101366
1536819240,View listing,828000,1,194,77359,0,90206
1536819240,Get links,265000,156000,115,124,0,0
1536819241,Get links redirect,63000,1,123,183,0,0
1536819241,Get links redirect,641000,1,123,87277,0,131995
1536819241,View listing,984000,1,194,86707,0,85413
1536819242,View listing,953000,1,182,84467,0,85842
1536819243,View listing,938000,1,184,84606,0,87363
1536819244,View listing,875000,1,198,88190,0,97747
1536819245,View listing,844000,1,184,84119,0,96515
1536819246,View listing,875000,1,186,84919,0,94010
1536819247,View listing,906000,1,185,86665,0,92720
1536819248,View listing,875000,1,200,88159,0,97712
1536819249,View listing,922000,1,196,84398,0,88652
1536819250,View listing,906000,1,200,87763,0,93931
1536819251,View listing,907000,1,196,83355,0,88969
1536819251,View listing,984000,1,197,84864,0,83539
1536819252,View listing,922000,1,193,85316,0,89648
1536819253,View listing,937000,1,201,86781,0,89775
1536819254,View listing,938000,1,197,85757,0,88588
1536819255,View listing,922000,1,197,84818,0,89108
1536819256,View listing,1109000,1,192,86948,0,76003
1536819257,View listing,891000,1,191,85068,0,92397
1536819258,View listing,812000,1,206,88222,0,105371
1536819259,Get links,281000,172000,123,132,0,0
1536819259,Get links redirect,47000,1,131,191,0,0
1536819259,Get links redirect,563000,1,131,82443,0,141680
1536819260,View listing,844000,1,183,83220,0,95440
1536819261,View listing,906000,1,181,86052,0,92035
1536819262,View listing,922000,1,183,85285,0,89606
1536819263,View listing,968000,1,184,85413,0,85479
1536819264,View listing,813000,1,185,83633,0,99586
1536819264,View listing,906000,1,188,84557,0,90385
1536819265,View listing,812000,1,183,84197,0,100405
1536819266,View listing,969000,1,179,85827,0,85819
1536819267,View listing,844000,1,186,83761,0,96080
1536819268,View listing,765000,1,185,83182,0,105245
1536819269,View listing,891000,1,182,85225,0,92655
1536819270,View listing,1125000,1,184,82739,0,71174
1536819271,View listing,922000,1,187,83045,0,87176
1536819272,View listing,922000,1,187,82666,0,86765
1536819272,View listing,875000,1,190,84737,0,93792
1536819273,View listing,875000,1,184,84813,0,93878
1536819274,View listing,984000,1,190,84756,0,83422
1536819275,View listing,766000,1,191,85168,0,107702
1536819276,View listing,719000,1,191,85411,0,115080
1536819277,Get links,281000,156000,117,126,0,0
1536819277,Get links redirect,15000,1,125,185,0,0
1536819277,Get links redirect,641000,1,125,83820,0,126595
1536819278,View listing,984000,1,186,84902,0,83577
1536819279,View listing,1016000,1,187,87007,0,83015
1536819280,View listing,1203000,1,182,86308,0,69530
1536819281,View listing,1156000,1,184,86687,0,72686
1536819282,View listing,1000000,1,186,86884,0,84223
1536819283,View listing,1141000,1,186,86986,0,73903
1536819284,View listing,1234000,1,184,84019,0,65930
1536819285,View listing,1141000,1,185,87336,0,74210
1536819287,View listing,1000000,1,179,84820,0,82158
1536819288,View listing,1015000,1,188,87137,0,83225
1536819289,View listing,1047000,1,188,84859,0,78507
1536819290,View listing,969000,1,189,84582,0,84541
1536819291,View listing,1046000,1,180,85299,0,79002
1536819292,View listing,1032000,1,187,86883,0,81609
1536819293,View listing,984000,1,185,85294,0,83974
1536819294,View listing,891000,1,186,86185,0,93740
1536819295,View listing,1078000,1,187,84220,0,75656
1536819296,View listing,890000,1,181,83465,0,90788
1536819296,View listing,891000,1,189,84834,0,92224
1536819297,View listing,969000,1,190,86608,0,86631
1536819298,View listing,844000,1,189,86945,0,99861
1536819299,View listing,843000,1,184,84160,0,96676
1536819300,View listing,1016000,1,185,84744,0,80789
1536819301,View listing,1047000,1,179,85881,0,79483
1536819302,View listing,890000,1,181,83915,0,91294
1536819303,View listing,954000,1,190,84399,0,85677
1536819304,View listing,843000,1,179,86098,0,98975
1536819305,View listing,953000,1,187,85296,0,86709
1536819306,View listing,938000,1,186,83636,0,86326
1536819307,View listing,969000,1,193,84550,0,84507
1536819308,View listing,953000,1,194,84993,0,86391
1536819309,Get links,281000,156000,121,130,0,0
1536819309,Get links redirect,31000,1,129,189,0,0
1536819309,Get links redirect,657000,1,129,93970,0,138957
1536819310,View listing,1015000,1,184,83714,0,79849
1536819311,View listing,1016000,1,186,86136,0,82155
1536819312,View listing,906000,1,184,85700,0,91649
1536819313,View listing,1078000,1,183,86243,0,77529
1536819314,View listing,1078000,1,188,84193,0,75628
1536819315,View listing,1032000,1,188,84351,0,79152
1536819316,View listing,1093000,1,187,86796,0,76970
1536819317,View listing,1078000,1,188,84905,0,76288
1536819318,View listing,1032000,1,188,83452,0,78281
1536819319,View listing,1015000,1,186,83444,0,79583
1536819320,View listing,1016000,1,186,84110,0,80160
1536819321,View listing,1375000,1,186,86576,0,61024
1536819322,View listing,1125000,1,181,84011,0,72306
1536819323,View listing,1125000,1,186,84271,0,72536
1536819325,View listing,1703000,1,187,84981,0,48334
1536819326,View listing,1109000,1,186,84470,0,73762
1536819327,View listing,922000,1,187,87127,0,91607
1536819328,View listing,875000,1,187,83594,0,92488
1536819329,View listing,1250000,1,189,86530,0,67089
1536819330,View listing,953000,1,187,85843,0,87278
1536819331,View listing,1172000,1,186,86482,0,71514
1536819333,View listing,1063000,1,186,84989,0,77443
1536819334,View listing,922000,1,186,84826,0,89109
1536819335,View listing,984000,1,187,85242,0,83918
1536819336,View listing,1141000,1,187,84044,0,71320
1536819337,View listing,953000,1,188,85970,0,87413
1536819338,View listing,1312000,1,189,84731,0,62549
1536819339,View listing,985000,1,190,84711,0,83293
1536819340,View listing,906000,1,191,85156,0,91048
1536819341,View listing,1000000,1,189,85951,0,83284
1536819342,View listing,953000,1,190,84124,0,85475
1536819343,Get links,343000,218000,115,124,0,0
1536819343,Get links redirect,32000,1,123,183,0,0
1536819343,Get links redirect,625000,1,123,83103,0,128696
1536819344,View listing,875000,1,184,78709,0,86912
1536819345,View listing,937000,1,185,79142,0,81624
1536819346,View listing,860000,1,187,79073,0,88852
1536819346,View listing,937000,1,181,80706,0,83292
1536819347,View listing,906000,1,183,81041,0,86513
1536819348,View listing,907000,1,184,79730,0,84972
1536819349,View listing,843000,1,189,79528,0,91183
1536819350,View listing,844000,1,183,82080,0,94099
1536819351,View listing,984000,1,180,79691,0,78283
1536819352,View listing,860000,1,189,80728,0,90776
1536819353,View listing,922000,1,189,79166,0,82977
1536819354,View listing,968000,1,185,79177,0,79045
1536819355,View listing,907000,1,179,79395,0,84603
1536819356,View listing,843000,1,190,81125,0,93077
1536819356,View listing,907000,1,181,81562,0,86992
1536819357,View listing,984000,1,189,79090,0,77671
1536819358,View listing,891000,1,187,80026,0,86830
1536819359,View listing,828000,1,189,79196,0,92434
1536819360,View listing,1672000,1,184,80800,0,46734
1536819362,View listing,1859000,1,187,81341,0,42323
1536819364,View listing,875000,1,187,81391,0,89978
1536819364,View listing,891000,1,187,81281,0,88239
1536819365,View listing,1093000,1,188,79716,0,70425
1536819366,View listing,875000,1,185,79656,0,87995
1536819367,View listing,954000,1,183,79632,0,80684
1536819368,View listing,1031000,1,184,81685,0,76648
1536819369,View listing,984000,1,186,81709,0,80334
1536819370,View listing,985000,1,189,79568,0,78078
1536819371,Get links,343000,218000,116,125,0,0
1536819372,Get links redirect,32000,1,124,184,0,0
1536819372,Get links redirect,765000,1,124,93599,0,118861
1536819372,View listing,1016000,1,181,83181,0,79250
1536819373,View listing,1015000,1,180,82936,0,79087
1536819374,View listing,969000,1,185,82214,0,82098
1536819375,View listing,1094000,1,182,83930,0,74285
1536819376,View listing,953000,1,189,80870,0,82065
1536819377,View listing,953000,1,184,80059,0,81215
1536819378,View listing,1016000,1,184,81223,0,77325
1536819379,View listing,969000,1,186,81379,0,81236
1536819380,View listing,1015000,1,184,82805,0,78958
1536819381,View listing,985000,1,186,81003,0,79535
1536819382,View listing,1000000,1,188,83384,0,80723
1536819383,View listing,984000,1,186,83684,0,82340
1536819384,View listing,1015000,1,186,84440,0,80570
1536819385,View listing,938000,1,190,84385,0,87124
1536819386,View listing,1078000,1,188,85029,0,76408
1536819387,View listing,1000000,1,183,83989,0,81328
1536819388,View listing,1078000,1,186,82693,0,74240
1536819389,View listing,969000,1,187,81216,0,81068
1536819390,View listing,1125000,1,189,84889,0,73091
1536819392,View listing,1047000,1,185,82873,0,76611
1536819393,View listing,937000,1,188,83281,0,86039
1536819394,View listing,984000,1,188,84073,0,82734
1536819394,View listing,1047000,1,189,84660,0,78317
1536819396,View listing,985000,1,189,83087,0,81649
1536819397,View listing,1000000,1,189,81659,0,78997
1536819398,View listing,1032000,1,189,82103,0,76977
1536819399,View listing,906000,1,188,84820,0,90682
1536819399,View listing,969000,1,189,82576,0,82471
1536819400,Get links,281000,156000,114,123,0,0
1536819401,Get links redirect,31000,1,122,182,0,0
1536819401,Get links redirect,641000,1,122,81532,0,123032
1536819401,View listing,859000,1,181,81237,0,91474
1536819402,View listing,969000,1,183,82233,0,82118
1536819403,View listing,890000,1,186,78991,0,85765
1536819404,View listing,922000,1,186,81760,0,85792
1536819405,View listing,797000,1,189,78921,0,95686
1536819406,View listing,891000,1,183,80047,0,86855
1536819407,View listing,844000,1,189,81176,0,93028
1536819408,View listing,890000,1,186,81267,0,88322
1536819408,View listing,875000,1,187,81976,0,90649
1536819409,View listing,828000,1,183,82530,0,96461
1536819410,View listing,782000,1,186,80959,0,100129
1536819411,View listing,1718000,1,188,79143,0,44518
1536819413,View listing,891000,1,181,80389,0,87237
1536819414,View listing,891000,1,185,80079,0,86891
1536819414,View listing,953000,1,185,80072,0,81230
1536819415,View listing,828000,1,185,81190,0,94844
1536819416,View listing,812000,1,188,79619,0,94778
1536819417,View listing,844000,1,187,83312,0,95561
1536819418,View listing,906000,1,187,80147,0,85526
1536819419,View listing,766000,1,184,78542,0,99062
1536819420,View listing,922000,1,186,79639,0,83492
1536819420,View listing,875000,1,187,83260,0,92115
1536819421,View listing,844000,1,188,81876,0,93859
1536819422,View listing,921000,1,180,80456,0,84469
1536819423,View listing,922000,1,185,82365,0,86447
1536819424,View listing,907000,1,188,81256,0,86654
1536819425,View listing,937000,1,188,79635,0,82150
1536819426,View listing,797000,1,189,80959,0,98244
1536819427,Get links,297000,172000,122,131,0,0
1536819427,Get links redirect,31000,1,130,190,0,0
1536819427,Get links redirect,641000,1,130,94290,0,142923
1536819428,View listing,1062000,1,186,83249,0,75877
1536819429,View listing,953000,1,184,82925,0,84216
1536819430,View listing,906000,1,182,85276,0,91178
1536819431,View listing,985000,1,185,83561,0,82125
1536819432,View listing,984000,1,183,83894,0,82546
1536819433,View listing,1016000,1,188,84718,0,80757
1536819434,View listing,937000,1,188,85085,0,87959
1536819435,View listing,891000,1,186,85671,0,93158
1536819435,View listing,1000000,1,186,85020,0,82352
1536819436,View listing,937000,1,186,84747,0,87597
1536819437,View listing,906000,1,186,81902,0,87454
1536819438,View listing,922000,1,184,83314,0,87469
1536819439,View listing,828000,1,184,84046,0,98283
1536819440,View listing,922000,1,187,82464,0,86547
1536819441,View listing,891000,1,189,84160,0,91461
1536819442,View listing,922000,1,189,80683,0,84616
1536819443,View listing,1047000,1,183,86117,0,79703
1536819444,View listing,890000,1,184,82532,0,89735
1536819445,View listing,844000,1,190,84649,0,97136
1536819446,View listing,922000,1,190,83118,0,87257
